candidate_id,longitude,latitude,candidate_x,candidate_y,landuse_labels,planning_labels,hazard_labels,landuse_feature_count,planning_feature_count,hazard_feature_count,hazard_overlap,hazard_review_status,siting_feasibility
tran_c3f234a8-d3f1-4484-8f2c-41eb44bbd26f-0,135.40625826389385,35.46118935071102,-53890.654832207845,-59615.22998084569,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 準住居地域 | 都市計画区域,,1,3,0,False,no_overlap_in_source_layers,not_determined
tran_c781043a-9a86-4d2f-b80e-95b705c7f63d-0,135.4019260409102,35.458693473456535,-54285.548277439084,-59889.74968917545,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種中高層住居専用地域 | 都市計画区域,,1,3,0,False,no_overlap_in_source_layers,not_determined
tran_19d6c4fa-820f-45e9-a23b-cf1bd9a61caa-0,135.4028395647794,35.46599880233731,-54197.72842169973,-59079.79856062086,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種中高層住居専用地域 | 都市計画区域,,1,3,0,False,no_overlap_in_source_layers,not_determined
tran_87cbcc0d-e8a8-4205-97ca-774efb5241c7-0,135.40653934494415,35.4596841727698,-53866.14580401028,-59782.367617811586,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種中高層住居専用地域 | 都市計画区域,landslide: 土砂災害警戒区域（指定済）,1,3,2,True,additional_confirmation_required,not_determined
tran_4a8d89e9-c030-4b5a-bb08-c5e9c7419e77-0,135.4066762931568,35.46010611219199,-53853.43417129505,-59735.63239287953,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種中高層住居専用地域 | 都市計画区域,landslide: 土砂災害警戒区域（指定済）,1,3,2,True,additional_confirmation_required,not_determined
tran_e784492b-1f49-49ef-bccb-2973943ea18c-0,135.400781551467,35.46549458063163,-54384.85349798538,-59134.60539847747,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種住居地域 | 都市計画区域,flood: 0.5m未満,1,3,1,True,additional_confirmation_required,not_determined
tran_4db96381-52a1-4dd9-ba79-7ad66fcfeaa8-0,135.40558763060164,35.46216739618135,-53950.872136271675,-59506.359517115045,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種中高層住居専用地域 | 都市計画区域,,1,3,0,False,no_overlap_in_source_layers,not_determined
tran_33d7e12b-8e53-4d1b-85ce-e9512ff47b1c-0,135.40384246358437,35.46190605912256,-54109.4462873363,-59534.39741382775,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種中高層住居専用地域 | 都市計画区域,,1,3,0,False,no_overlap_in_source_layers,not_determined
tran_3c7bae15-7cb1-4732-a78b-df21434a867a-0,135.40168068149694,35.459955657010454,-54306.97083481988,-59749.58826597138,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種中高層住居専用地域 | 都市計画区域,,1,3,0,False,no_overlap_in_source_layers,not_determined
tran_e375cef1-caa8-4572-a6c3-f581ba7fa2e9-0,135.40301408988364,35.46046210474124,-54185.60178862589,-59694.135418178405,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 準住居地域 | 道路 | 都市計画区域,,1,4,0,False,no_overlap_in_source_layers,not_determined
tran_0a068170-4a6a-4605-8b78-598b76a56783-0,135.41085620220178,35.46617173063576,-53470.022856512864,-59064.98447895115,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種低層住居専用地域 | 都市計画区域,flood: 1.0m以上2.0m未満,1,3,1,True,additional_confirmation_required,not_determined
tran_2b728338-a9bc-4ef9-8e74-0c7b4a8cb927-0,135.4096227209726,35.46314920599551,-53583.97826093707,-59399.63459056162,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 準住居地域 | 道路 | 都市計画区域,landslide: 土砂災害警戒区域（指定済）,1,4,1,True,additional_confirmation_required,not_determined
tran_9c973d0c-14a0-4f4b-b908-1ab86f71c4a1-0,135.40268767870026,35.45837107933768,-54216.63197093016,-59925.934435428346,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種中高層住居専用地域 | 都市計画区域,,1,3,0,False,no_overlap_in_source_layers,not_determined
tran_4a9457bb-6ed3-4911-adf9-39efda4da6c5-0,135.4095617626626,35.46505736606244,-53588.24530577173,-59187.91033853725,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種住居地域 | 都市計画区域,flood: 0.5m未満,1,3,1,True,additional_confirmation_required,not_determined
tran_97c94530-e52c-4a48-9a2e-f55374d33e70-0,135.40661278567632,35.45906203281209,-53859.89448719969,-59851.42780341115,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種中高層住居専用地域 | 都市計画区域,landslide: 土砂災害警戒区域（指定済）,1,3,2,True,additional_confirmation_required,not_determined
tran_04e6c78a-9173-45c5-a818-bfd158e9d185-0,135.4001954655448,35.459330802195836,-54442.20038103847,-59818.091881567,その他自然地（原野・牧野、荒れ地（耕作放棄地等自然的状況のもの）、低湿地、河川敷・河原、海浜、湖岸）,市街化区域 | 第1種中高層住居専用地域 | 都市計画区域,flood: 0.5m以上1.0m未満,1,3,1,True,additional_confirmation_required,not_determined
tran_62dea300-eb53-4873-8b26-742c22e53821-0,135.40028306505462,35.466242108885,-54429.5928213751,-59051.39992364051,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種住居地域 | 都市計画区域,,1,3,0,False,no_overlap_in_source_layers,not_determined
tran_dc3a26c4-45bc-476c-b601-a411193a2386-0,135.40052381717578,35.465911343790616,-54407.96495857778,-59088.227698682116,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種住居地域 | 都市計画区域,,1,3,0,False,no_overlap_in_source_layers,not_determined
tran_09fb05e0-15e3-443c-bf32-18cbff40e66a-0,135.406339922962,35.45933122315614,-53884.48215748036,-59821.415017446896,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種中高層住居専用地域 | 都市計画区域,landslide: 土砂災害警戒区域（指定済）,1,3,2,True,additional_confirmation_required,not_determined
tran_a2b584e2-5f57-4607-a6a8-c9fbfcec46f5-0,135.41027140598857,35.46414519409817,-53524.44159039648,-59289.49153347694,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 準住居地域 | 都市計画区域,,1,3,0,False,no_overlap_in_source_layers,not_determined
tran_f1031bb3-cb3b-4121-8a3a-3a3cb4a30e1d-0,135.40480403596666,35.45939112621984,-54023.85093552963,-59813.930296567545,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種中高層住居専用地域 | 都市計画区域,landslide: 土砂災害警戒区域（指定済）,1,3,2,True,additional_confirmation_required,not_determined
tran_b06a1d47-ba95-4324-bde6-c7fbf9d6c8b4-0,135.40069376348376,35.4663669196748,-54392.233835655046,-59037.77971876783,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種中高層住居専用地域 | 都市計画区域,,1,3,0,False,no_overlap_in_source_layers,not_determined
tran_e97f1a71-6858-4ff8-8ba7-b2c71527a76c-0,135.40992309342457,35.463379535638374,-53556.56277217499,-59374.24478304094,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化調整区域 | 道路 | 都市計画区域,,1,3,0,False,no_overlap_in_source_layers,not_determined
tran_f3d50c0c-527f-4423-9f04-e3d566b57859-0,135.40591874075648,35.462802420384605,-53920.39529523389,-59436.0908125542,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種中高層住居専用地域 | 都市計画区域,landslide: 土砂災害警戒区域（指定済）,1,3,1,True,additional_confirmation_required,not_determined
tran_c18ef648-4965-4397-8092-7ede04575e76-0,135.40654491014953,35.45971645351652,-53865.6191459496,-59778.78943090591,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種中高層住居専用地域 | 都市計画区域,landslide: 土砂災害警戒区域（指定済）,1,3,2,True,additional_confirmation_required,not_determined
tran_8ae317d9-814a-4341-a5f5-3135aeeb0e32-0,135.40447088903903,35.46233628789447,-54052.11957948813,-59487.012006465484,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種中高層住居専用地域 | 都市計画区域,,1,3,0,False,no_overlap_in_source_layers,not_determined
tran_691c9244-ab67-4a3e-ba31-4dae82762ab6-0,135.40091883907488,35.46660081446355,-54371.648600810426,-59011.95537937541,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種中高層住居専用地域 | 都市計画区域,landslide: 土砂災害警戒区域（指定済）,1,3,1,True,additional_confirmation_required,not_determined
tran_7bdac0ab-e968-4a49-9acd-6511e7c6e79a-0,135.40150157433425,35.45846516890164,-54324.22990455331,-59914.84437629665,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種中高層住居専用地域 | 都市計画区域,,1,3,0,False,no_overlap_in_source_layers,not_determined
tran_f3e9002b-2fe9-4874-b5ce-b5573ff2f600-0,135.40062719003123,35.462607134807826,-54400.8077595216,-59454.853620737944,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種住居地域 | 都市計画区域,flood: 1.0m以上2.0m未満,1,3,1,True,additional_confirmation_required,not_determined
tran_e970ee71-5540-45a5-94c2-07444addc490-0,135.40173752725852,35.461188415566355,-54300.982631165345,-59612.8573727153,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種中高層住居専用地域 | 都市計画区域,,1,3,0,False,no_overlap_in_source_layers,not_determined
tran_41fe4caf-62c3-4541-af4c-69e6a871ba53-0,135.40502229306807,35.4597050269894,-54003.83047242634,-59779.22554892441,その他自然地（原野・牧野、荒れ地（耕作放棄地等自然的状況のもの）、低湿地、河川敷・河原、海浜、湖岸）,市街化区域 | 第1種中高層住居専用地域 | 都市計画区域,landslide: 土砂災害警戒区域（指定済）,1,3,2,True,additional_confirmation_required,not_determined
tran_0476ae26-e2fa-445f-a29a-799393dd763a-0,135.40930727159372,35.46445769219531,-53611.7411731634,-59254.29999368756,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 準住居地域 | 都市計画区域,landslide: 土砂災害警戒区域（指定済）,1,3,1,True,additional_confirmation_required,not_determined
tran_8d904ddb-23d2-4c37-9f78-91acf602c9d4-0,135.40369973174498,35.46132325010937,-54122.7917147806,-59598.97599437485,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種中高層住居専用地域 | 都市計画区域,,1,3,0,False,no_overlap_in_source_layers,not_determined
tran_fb860947-b2d7-4486-a69c-d146760d923f-0,135.4076746764797,35.46064038865677,-53762.45865683728,-59676.90378849869,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化調整区域 | 都市計画区域,landslide: 土砂災害警戒区域（指定済）,1,2,1,True,additional_confirmation_required,not_determined
tran_e4d0092d-d7aa-4210-a1cd-46026bf653d8-0,135.40402214151862,35.4646792121119,-54091.2811340657,-59226.84234773691,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種中高層住居専用地域 | 都市計画区域,,1,3,0,False,no_overlap_in_source_layers,not_determined
tran_3a3466d1-5fc7-47da-a05d-b91ab15faf54-0,135.4056462039012,35.4594116843801,-53947.39567400812,-59812.109936336616,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,公園 | 市街化区域 | 第1種中高層住居専用地域 | 都市計画区域,landslide: 土砂災害警戒区域（指定済）,1,4,2,True,additional_confirmation_required,not_determined
tran_dd7f26b5-acca-4440-84db-b06aac67c7b2-0,135.409326225001,35.46415610909074,-53610.22105578437,-59287.767898328304,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 準住居地域 | 都市計画区域,landslide: 土砂災害警戒区域（指定済）,1,3,1,True,additional_confirmation_required,not_determined
tran_8a58ad2a-5c5e-4a88-9239-80e2160ba1f7-0,135.40082123899606,35.46125158701254,-54384.10753784672,-59605.34492484452,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 準住居地域 | 都市計画区域,,1,3,0,False,no_overlap_in_source_layers,not_determined
tran_c26c22a3-cdbf-40e2-9f64-a7b2e384cd28-0,135.40173301370214,35.459035745140724,-54302.839023699664,-59851.67198494895,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種中高層住居専用地域 | 都市計画区域,,1,3,0,False,no_overlap_in_source_layers,not_determined
tran_b3170789-1914-4c72-8d32-18bd5b335173-0,135.40131594396024,35.46184186050374,-54338.80840582298,-59540.13233131257,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種中高層住居専用地域 | 道路 | 都市計画区域,,1,4,0,False,no_overlap_in_source_layers,not_determined
tran_077ecef9-a2a5-43b1-9b0f-95caf1921bd8-0,135.40566195754795,35.463784168134595,-53943.04638950088,-59327.035520774014,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 市街化調整区域 | 都市計画区域,landslide: 土砂災害警戒区域（指定済）,1,3,1,True,additional_confirmation_required,not_determined
tran_23ebeddd-87d5-4f8c-97cf-2bfd25d91c9b-0,135.40175378827303,35.460072664343386,-54300.25652280133,-59736.64768036637,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種中高層住居専用地域 | 都市計画区域,,1,3,0,False,no_overlap_in_source_layers,not_determined
tran_a1434edd-f372-4ad3-b709-f2077e88506f-0,135.4011530980698,35.46633858133019,-54350.563807733786,-59041.1765025235,住宅用地（住宅、共同住宅、店舗等併用住宅、店舗等併用共同住宅、作業所併用住宅）,市街化区域 | 第1種中高層住居専用地域 | 都市計画区域,,1,3,0,False,no_overlap_in_source_layers,not_determined
tran_2b59214f-6784-4bdb-8d44-41d9d7d3a469-0,135.40085689853623,35.46261176015968,-54379.95538812227,-59454.46700285338,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種住居地域 | 都市計画区域,flood: 0.5m以上1.0m未満,1,3,1,True,additional_confirmation_required,not_determined
tran_729d7001-c7d5-41db-9b45-b0fe3ffba1fa-0,135.4050915752346,35.461065996823166,-53996.632402904084,-59628.27756523387,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種中高層住居専用地域 | 都市計画区域,,1,3,0,False,no_overlap_in_source_layers,not_determined
tran_f78fb335-3b8a-4dcf-ade4-8ddd95d8c62b-0,135.4049071039966,35.462619458245,-54012.33754257349,-59455.835777480395,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種中高層住居専用地域 | 都市計画区域,,1,3,0,False,no_overlap_in_source_layers,not_determined
tran_59b5546f-a81d-4df2-961a-ed83341f14da-0,135.40095296011654,35.46651647490056,-54368.608556335705,-59021.33080242178,住宅用地（住宅、共同住宅、店舗等併用住宅、店舗等併用共同住宅、作業所併用住宅）,市街化区域 | 第1種中高層住居専用地域 | 都市計画区域,,1,3,0,False,no_overlap_in_source_layers,not_determined
tran_c66b6c40-1225-467f-b593-d8f4b6e4677c-0,135.41039310613263,35.46380366446594,-53513.622043654614,-59327.446767720656,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 準住居地域 | 道路 | 都市計画区域,,1,4,0,False,no_overlap_in_source_layers,not_determined
tran_36024dc9-1914-499b-b572-a08cc19a1ab2-0,135.40472813266354,35.459644554475005,-54030.57103103823,-59785.77346938008,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種中高層住居専用地域 | 都市計画区域,landslide: 土砂災害警戒区域（指定済）,1,3,2,True,additional_confirmation_required,not_determined
tran_26d7db1c-9936-4512-bdc5-7778855b43e7-0,135.4094496787384,35.46293405914794,-53599.82688523333,-59423.40905624322,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化調整区域 | 道路 | 都市計画区域,landslide: 土砂災害警戒区域（指定済）,1,3,1,True,additional_confirmation_required,not_determined
tran_9f9f307b-733c-4530-b493-221da8f06fe0-0,135.40524751043066,35.459742689055524,-53983.36295719271,-59775.17045447737,その他自然地（原野・牧野、荒れ地（耕作放棄地等自然的状況のもの）、低湿地、河川敷・河原、海浜、湖岸）,市街化区域 | 第1種中高層住居専用地域 | 都市計画区域,landslide: 土砂災害警戒区域（指定済）,1,3,2,True,additional_confirmation_required,not_determined
tran_8c3f2a42-b59d-4ec9-8f89-140a87d161b3-0,135.41022277613996,35.463876283042204,-53529.03351828013,-59319.29814976337,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 準住居地域 | 都市計画区域,,1,3,0,False,no_overlap_in_source_layers,not_determined
tran_9e895c6f-7c67-48cb-9e5e-6ae5b010c3ce-0,135.40195785546922,35.465492079819086,-54278.09296558626,-59135.530065781866,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種中高層住居専用地域 | 都市計画区域,,1,3,0,False,no_overlap_in_source_layers,not_determined
tran_f5b55a5c-c219-40e1-a5b5-069d4e73de31-0,135.41152340740666,35.46635342037361,-53409.34724096587,-59045.18891501125,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種低層住居専用地域 | 都市計画区域,flood: 1.0m以上2.0m未満 | landslide: 土砂災害警戒区域（指定済）,1,3,4,True,additional_confirmation_required,not_determined
tran_acabc0c9-f04b-4e9c-ad4c-b6a0f1a5c065-0,135.40270191488406,35.45838427515055,-54215.330917034655,-59924.478308480364,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種中高層住居専用地域 | 都市計画区域,,1,3,0,False,no_overlap_in_source_layers,not_determined
tran_f7813d51-d573-443f-b568-21f8191bad35-0,135.40052455932334,35.4596586353245,-54412.108543611146,-59781.90346631938,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種中高層住居専用地域 | 都市計画区域,flood: 1.0m以上2.0m未満,1,3,1,True,additional_confirmation_required,not_determined
tran_66dc8b21-e60f-45c1-b4d9-f0d688c4c2c4-0,135.4041405809188,35.46021237028281,-54083.521442676865,-59722.458432387226,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 準住居地域 | 準防火地域 | 都市計画区域,,1,4,0,False,no_overlap_in_source_layers,not_determined
tran_890ee8bb-fd8d-4046-aff1-a8680043bd0f-0,135.40187732167604,35.46072549714255,-54288.605150390475,-59664.29037184025,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 準住居地域 | 道路 | 都市計画区域,,1,4,0,False,no_overlap_in_source_layers,not_determined
tran_9994432c-f8bc-4361-b55a-2355304cfe64-0,135.40609958009557,35.46089927825328,-53905.2513800262,-59647.32398873319,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 準住居地域 | 道路 | 都市計画区域,landslide: 土砂災害警戒区域（指定済）,1,4,1,True,additional_confirmation_required,not_determined
tran_4af4fcff-6755-44cb-be57-204a1abbc261-0,135.40398564362292,35.46132602288274,-54096.83895072068,-59598.82503992317,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種中高層住居専用地域 | 都市計画区域,,1,3,0,False,no_overlap_in_source_layers,not_determined
tran_3b25152f-b444-4edb-ac61-10e350715dd8-0,135.40235712627327,35.458688531622556,-54246.42267962799,-59890.53480250855,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種中高層住居専用地域 | 都市計画区域,,1,3,0,False,no_overlap_in_source_layers,not_determined
tran_fd5b5378-f0e7-491f-8c79-8d4e9d856717-0,135.4019724524059,35.45862234012941,-54281.38336640555,-59897.66672285204,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種中高層住居専用地域 | 都市計画区域,,1,3,0,False,no_overlap_in_source_layers,not_determined
tran_97265370-1966-41e8-a0d3-879fd6372730-0,135.40092972313997,35.46023225174227,-54374.94690191864,-59718.489656175356,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種中高層住居専用地域 | 都市計画区域,,1,3,0,False,no_overlap_in_source_layers,not_determined
tran_1a1c3818-f068-4188-8f2e-0d2e2e00de52-0,135.40455781942416,35.46233443703292,-54044.23064516178,-59487.26491875669,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種中高層住居専用地域 | 都市計画区域,,1,3,0,False,no_overlap_in_source_layers,not_determined
tran_20c94c11-beb9-4077-b8b6-3da2cda4a7eb-0,135.40437277062608,35.461661808770586,-54061.476534130765,-59561.78497127753,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種中高層住居専用地域 | 都市計画区域,,1,3,0,False,no_overlap_in_source_layers,not_determined
tran_07fa7e78-d7d4-4fda-8035-01021d128354-0,135.4100315729604,35.46394173887242,-53546.34421361915,-59311.93282123345,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 準住居地域 | 都市計画区域,,1,3,0,False,no_overlap_in_source_layers,not_determined
tran_eec3aa46-e07f-4b3e-8a33-084da3da8726-0,135.4006435818808,35.46644635455271,-54396.73481540945,-59028.939566141475,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種中高層住居専用地域 | 都市計画区域,,1,3,0,False,no_overlap_in_source_layers,not_determined
tran_50190ec6-4d27-4fb9-889b-0ae8662c4c2a-0,135.40377277888484,35.461323967246386,-54116.16108113411,-59598.93646637807,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種中高層住居専用地域 | 都市計画区域,,1,3,0,False,no_overlap_in_source_layers,not_determined
tran_c8b646bc-7d2f-455c-900e-0d4a659a9e2b-0,135.40660246316176,35.462615701758295,-53858.46257109125,-59457.17847790562,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 市街化調整区域 | 都市計画区域,landslide: 土砂災害特別警戒区域（指定済） | landslide: 土砂災害警戒区域（指定済）,1,3,2,True,additional_confirmation_required,not_determined
tran_16bb8b52-06bc-4e6a-8eb3-a9438d2b62c9-0,135.41057462853723,35.463949513405574,-53497.05002235822,-59311.36465054576,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 準住居地域 | 道路 | 都市計画区域,,1,4,0,False,no_overlap_in_source_layers,not_determined
tran_58ffc2ed-03e7-42b5-83d5-bbd29da6f021-0,135.40098822464114,35.46625071866883,-54365.5868160177,-59050.83322678963,住宅用地（住宅、共同住宅、店舗等併用住宅、店舗等併用共同住宅、作業所併用住宅）,市街化区域 | 第1種中高層住居専用地域 | 都市計画区域,,1,3,0,False,no_overlap_in_source_layers,not_determined
tran_fcd4846a-d12e-4432-9d03-adef8e1073b9-0,135.40965190452505,35.46556247894969,-53579.728910272905,-59131.922046865,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種住居地域 | 道路 | 都市計画区域,flood: 0.5m未満,1,4,1,True,additional_confirmation_required,not_determined
tran_2cac95e5-11d0-4bde-b893-b7b3d29ef114-0,135.40033410011515,35.46624538735823,-54424.95867567116,-59051.06434026702,道路用地（道路、駅前広場、私有地内に存在する沿道用途の「私道」または、私有地の一部分であるものの公共の通行に供されている土地の部分）,市街化区域 | 第1種住居地域 | 都市計画区域,,1,3,0,False,no_overlap_in_source_layers,not_determined
